task_id,category,difficulty,mode,selected_mode,passed,score,total_time_seconds,total_time_seconds_avg,total_time_seconds_std,total_time_seconds_min,total_time_seconds_max,expensive_only_seconds,expensive_only_seconds_avg,real_speedup_vs_expensive_percent,real_speedup_vs_expensive_percent_avg,real_speedup_vs_expensive_percent_std,generated_tokens,tokens_per_second,tokens_per_second_avg,tokens_per_second_std,estimated_saved_percent,expensive_model_calls,cheap_model_name,expensive_model_name,device,cheap_device,expensive_device,torch_dtype,prompt_format,failure_reason,generated_text
mbpp_000022,code,medium,cheap_only,,True,1.0,9.234672617000191,9.234672617000191,0.059912206552995326,9.166249086999414,9.312161098000615,30.85969504833368,30.85969504833368,70.0752952920096,70.0752952920096,0.19414387102386607,254,27.50619180351374,27.50619180351374,0.17819986762893372,65.00000000000001,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def highest_Power_of_2(n):
    """"""
    Find the highest power of 2 that is less than or equal to n.

    Args:
    n (int): The upper limit (exclusive) for which to find the highest power of 2.

    Returns:
    int: The highest power of 2 less than or equal to n.
    """"""
    # Initialize the highest power of 2 to 0
    highest_power = 0

    # Loop through numbers from 1 to n
    for i in range(1, n + 1):
        # Check if the current number is a power of 2
        if i & (i - 1) == 0:
            # Update the highest power of 2 if the current number is greater
            highest_power = i

    return highest_power
```

This function iterates through all numbers from 1 to `n`, checking if each number is a power of 2 by using the bitwise AND operation (`&`). If the result is 0, it means the number is a power of 2, and the function updates the `highest_power` variable accordingly. Finally, it returns the highest power of 2 found."
mbpp_000022,code,medium,prompt_router_v2,cheap_only,True,1.0,9.178314867000154,9.178314867000154,0.07504538128814948,9.110442494999916,9.28291023300062,30.85969504833368,30.85969504833368,70.25792104353361,70.25792104353361,0.24318251094383928,254,27.675766241788654,27.675766241788654,0.22515470672505866,65.00000000000001,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def highest_Power_of_2(n):
    """"""
    Find the highest power of 2 that is less than or equal to n.

    Args:
    n (int): The upper limit (exclusive) for which to find the highest power of 2.

    Returns:
    int: The highest power of 2 less than or equal to n.
    """"""
    # Initialize the highest power of 2 to 0
    highest_power = 0

    # Loop through numbers from 1 to n
    for i in range(1, n + 1):
        # Check if the current number is a power of 2
        if i & (i - 1) == 0:
            # Update the highest power of 2 if the current number is greater
            highest_power = i

    return highest_power
```

This function iterates through all numbers from 1 to `n`, checking if each number is a power of 2 by using the bitwise AND operation (`&`). If the result is 0, it means the number is a power of 2, and the function updates the `highest_power` variable accordingly. Finally, it returns the highest power of 2 found."
mbpp_000023,code,medium,expensive_only,,False,0.6666666666666666,2.9172769979998825,2.9172769979998825,0.019150759670464566,2.891666391000399,2.9377111939993483,2.9172769979998825,2.9172769979998825,0.0,0.0,0.6564601058999382,46,15.768810264775325,15.768810264775325,0.10378106420423898,0.0,46,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert test_three_equal(1,2,2) == 2","```python
def test_three_equal(a, b, c):
    # Check if all three numbers are equal
    if a == b == c:
        return 3
    else:
        return 0
```"
mbpp_000023,code,medium,cheap_only,,False,0.0,2.8883507366666286,2.8883507366666286,0.021998390284256313,2.8572623939999175,2.9049097850002,2.9172769979998825,2.9172769979998825,0.9915500431767699,0.9915500431767699,0.7540727294438838,81,28.045321196840728,28.045321196840728,0.21474934067396972,65.00000000000001,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert test_three_equal(1,1,1) == 3","```python
def test_three_equal(a, b, c):
    """"""
    Count the number of equal numbers from three given integers.

    Parameters:
    a (int): The first integer.
    b (int): The second integer.
    c (int): The third integer.

    Returns:
    int: The count of equal numbers.
    """"""
    return a == b == c
```"
mbpp_000023,code,medium,prompt_router_v2,expensive_only,False,0.6666666666666666,3.000086204666635,3.000086204666635,0.00788415550860888,2.989557691999835,3.0085289319995354,2.9172769979998825,2.9172769979998825,-2.8385788090581565,-2.8385788090581565,0.27025735005672563,46,15.332998743678987,15.332998743678987,0.04033500771727793,0.0,46,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert test_three_equal(1,2,2) == 2","```python
def test_three_equal(a, b, c):
    # Check if all three numbers are equal
    if a == b == c:
        return 3
    else:
        return 0
```"
mbpp_000024,code,medium,expensive_only,,False,0.0,31.350046979999814,31.350046979999814,0.23298911758219368,31.080029867999656,31.648591351000505,31.350046979999814,31.350046979999814,0.0,0.0,0.7431858642216143,256,8.166307430141673,8.166307430141673,0.06061128863535119,0.0,256,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30 raised TypeError: max_sub_array_sum_repeated() takes 2 positional arguments but 3 were given","To solve the problem of finding the largest sum of a contiguous subarray in the modified array formed by repeating the given array `k` times, we can use a variation of Kadane's algorithm. The key idea is to handle the repeated array by considering the sum of the subarray that spans across the boundaries of the repeated array.

Here's the Python function `max_sub_array_sum_repeated`:

```python
def max_sub_array_sum_repeated(nums, k):
    if not nums:
        return 0

    n = len(nums)
    total_sum = sum(nums)
    max_sum = float('-inf')

    # Calculate the maximum sum of a subarray that spans across the boundaries
    for i in range(n):
        current_sum = 0
        for j in range(i, i + n):
            current_sum += nums[j % n]
            max_sum = max(max_sum, current_sum)

    # Calculate the maximum sum of a subarray that does not span across the boundaries
    for i in range(n):
        current_sum = 0
        for j in range(i, i + n):
            current_sum += nums[j]
            max_sum = max(max_sum, current_sum)

    # The result is the maximum of"
mbpp_000024,code,medium,cheap_only,,False,0.0,9.242474895667025,9.242474895667025,0.014671132829805991,9.221735229000842,9.253357444999892,31.350046979999814,31.350046979999814,70.51846556541562,70.51846556541562,0.04679780173588141,256,27.698278725090617,27.698278725090617,0.04401635841932133,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30 raised TypeError: max_sub_array_sum_repeated() takes 2 positional arguments but 3 were given","```python
def max_sub_array_sum_repeated(arr, k):
    """"""
    Find the largest sum of a contiguous array in the modified array which is formed by repeating the given array k times.

    Parameters:
    arr (list): The input array.
    k (int): The number of times the array should be repeated.

    Returns:
    int: The largest sum of the modified array.
    """"""
    if k == 1:
        return max(arr)

    # Initialize the maximum sum to the first element of the array
    max_sum = arr[0]

    # Iterate through the array, considering each repetition of the array
    for i in range(k):
        # Update the maximum sum by considering the current element and the sum of the previous elements
        max_sum = max(max_sum, arr[i] + max_sum)

    return max_sum
```

This function takes an array `arr` and an integer `k` as input. It first checks if `k` is 1, in which case it returns the maximum value of the array. Otherwise, it initializes `max_sum` to the first element of the array and iterates through the array, updating `max_sum` by considering each element and"
mbpp_000024,code,medium,prompt_router_v2,cheap_only,False,0.0,9.467148410666596,9.467148410666596,0.0573752183160727,9.403895272000227,9.542788089999704,31.350046979999814,31.350046979999814,69.80180470955501,69.80180470955501,0.1830147761905301,256,27.041868805888388,27.041868805888388,0.16357857747212115,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert max_sub_array_sum_repeated([10, 20, -30, -1], 4, 3) == 30 raised TypeError: max_sub_array_sum_repeated() takes 2 positional arguments but 3 were given","```python
def max_sub_array_sum_repeated(arr, k):
    """"""
    Find the largest sum of a contiguous array in the modified array which is formed by repeating the given array k times.

    Parameters:
    arr (list): The input array.
    k (int): The number of times the array should be repeated.

    Returns:
    int: The largest sum of the modified array.
    """"""
    if k == 1:
        return max(arr)

    # Initialize the maximum sum to the first element of the array
    max_sum = arr[0]

    # Iterate through the array, considering each repetition of the array
    for i in range(k):
        # Update the maximum sum by considering the current element and the sum of the previous elements
        max_sum = max(max_sum, arr[i] + max_sum)

    return max_sum
```

This function takes an array `arr` and an integer `k` as input. It first checks if `k` is 1, in which case it returns the maximum value of the array. Otherwise, it initializes `max_sum` to the first element of the array and iterates through the array, updating `max_sum` by considering each element and"
mbpp_000025,code,hard,expensive_only,,False,0.0,10.46004406933298,10.46004406933298,0.25141355835635826,10.121843179999814,10.724161800999354,10.46004406933298,10.46004406933298,0.0,0.0,2.4035611770839362,123,11.765899977325219,11.765899977325219,0.2857400426393014,0.0,123,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert count_integer([1,2,'abc',1.2]) == 2 raised NameError: name 'isinstance' is not defined","Certainly! Below is a Python function named `count_integer` that returns the number of integer elements in a given list:

```python
def count_integer(lst):
    return sum(1 for item in lst if isinstance(item, int))
```

This function uses a generator expression within the `sum` function to iterate over each item in the list `lst`. It checks if each item is an instance of the `int` type using `isinstance(item, int)`. If the condition is true, it adds 1 to the sum. The result is the total count of integer elements in the list."
mbpp_000025,code,hard,cheap_only,,False,0.0,2.570943465666763,2.570943465666763,0.03193489495954526,2.5344997350002814,2.612266135000027,10.46004406933298,10.46004406933298,75.42129413006661,75.42129413006661,0.30530363684769535,72,28.009593162573285,28.009593162573285,0.34698418062208053,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert count_integer([1,2,'abc',1.2]) == 2 raised NameError: name 'isinstance' is not defined","```python
def count_integer(lst):
    """"""
    Return the number of integer elements in a given list.

    Args:
    lst (list): The list to count integer elements in.

    Returns:
    int: The number of integer elements in the list.
    """"""
    return len([x for x in lst if isinstance(x, int)])
```"
mbpp_000025,code,hard,prompt_router_v2,cheap_only,False,0.0,2.5544393616667853,2.5544393616667853,0.018517179412352633,2.528271233999476,2.568389867001315,10.46004406933298,10.46004406933298,75.57907648634144,75.57907648634144,0.17702773802494548,72,28.187712780872207,28.187712780872207,0.20537919843767208,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,"assert count_integer([1,2,'abc',1.2]) == 2 raised NameError: name 'isinstance' is not defined","```python
def count_integer(lst):
    """"""
    Return the number of integer elements in a given list.

    Args:
    lst (list): The list to count integer elements in.

    Returns:
    int: The number of integer elements in the list.
    """"""
    return len([x for x in lst if isinstance(x, int)])
```"
mbpp_000026,code,medium,expensive_only,,True,1.0,4.368580255665923,4.368580255665923,0.07598362751059536,4.268265556000188,4.452099083999201,4.368580255665923,4.368580255665923,0.0,0.0,1.7393208562907085,65,14.883504240623127,14.883504240623127,0.2603710360526806,0.0,65,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def sum_average(n):
    # Calculate the sum of the first n natural numbers
    total_sum = n * (n + 1) // 2

    # Calculate the average of the first n natural numbers
    average = total_sum / n

    return total_sum, average
```"
mbpp_000026,code,medium,cheap_only,,True,1.0,4.427491759667343,4.427491759667343,0.00934099341638094,4.415141718000086,4.437727395001275,4.368580255665923,4.368580255665923,-1.3485274517965884,-1.3485274517965884,0.21382217722258715,123,27.78109018572223,27.78109018572223,0.05865247023634076,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def sum_average(n):
    """"""
    Calculate the sum and average of the first n natural numbers.

    Args:
    n (int): The number of natural numbers to sum and average.

    Returns:
    tuple: A tuple containing the sum and average of the first n natural numbers.
    """"""
    sum_n = sum(range(1, n + 1))
    average_n = sum_n / n
    return sum_n, average_n

# Example usage:
result = sum_average(5)
print(result)  # Output: (15, 5.0)
```"
mbpp_000026,code,medium,prompt_router_v2,cheap_only,True,1.0,4.4324917386657035,4.4324917386657035,0.014886006456041753,4.412160193998716,4.447386252999422,4.368580255665923,4.368580255665923,-1.4629806312219884,-1.4629806312219884,0.34075158483663043,123,27.74994221894363,27.74994221894363,0.09335182553383732,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def sum_average(n):
    """"""
    Calculate the sum and average of the first n natural numbers.

    Args:
    n (int): The number of natural numbers to sum and average.

    Returns:
    tuple: A tuple containing the sum and average of the first n natural numbers.
    """"""
    sum_n = sum(range(1, n + 1))
    average_n = sum_n / n
    return sum_n, average_n

# Example usage:
result = sum_average(5)
print(result)  # Output: (15, 5.0)
```"
mbpp_000027,code,medium,expensive_only,,True,1.0,7.851693890333384,7.851693890333384,0.06745955645437553,7.7609055190005165,7.922470970999711,7.851693890333384,7.851693890333384,0.0,0.0,0.8591720130280217,97,12.354937448283389,12.354937448283389,0.1065373683224793,0.0,97,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def difference(n):
    # Calculate the sum of cubes of the first n natural numbers
    sum_of_cubes = sum(i**3 for i in range(1, n+1))
    # Calculate the sum of the first n natural numbers
    sum_of_numbers = sum(range(1, n+1))
    # Return the difference between the sum of cubes and the sum of numbers
    return sum_of_cubes - sum_of_numbers
```"
mbpp_000027,code,medium,cheap_only,,True,1.0,5.773349832667009,5.773349832667009,0.03519140818958937,5.729552615001012,5.815718068000933,7.851693890333384,7.851693890333384,26.470008722896466,26.470008722896466,0.448201479593025,161,27.887792906624966,27.887792906624966,0.17005758960138603,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def difference(n):
    """"""
    Calculate the difference between the sum of cubes of the first n natural numbers and the sum of the first n natural numbers.

    Args:
    n (int): The number of natural numbers to consider.

    Returns:
    int: The difference between the sum of cubes and the sum of the first n natural numbers.
    """"""
    # Calculate the sum of the first n natural numbers
    sum_natural = n * (n + 1) // 2

    # Calculate the sum of the cubes of the first n natural numbers
    sum_cubes = sum(i**3 for i in range(1, n + 1))

    # Return the difference
    return sum_cubes - sum_natural
```"
mbpp_000027,code,medium,prompt_router_v2,cheap_only,True,1.0,5.750679638000899,5.750679638000899,0.05454246660649189,5.691374761001498,5.823046473000431,7.851693890333384,7.851693890333384,26.75873870884281,26.75873870884281,0.6946585968365612,161,27.99920141154371,27.99920141154371,0.2647054185208772,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def difference(n):
    """"""
    Calculate the difference between the sum of cubes of the first n natural numbers and the sum of the first n natural numbers.

    Args:
    n (int): The number of natural numbers to consider.

    Returns:
    int: The difference between the sum of cubes and the sum of the first n natural numbers.
    """"""
    # Calculate the sum of the first n natural numbers
    sum_natural = n * (n + 1) // 2

    # Calculate the sum of the cubes of the first n natural numbers
    sum_cubes = sum(i**3 for i in range(1, n + 1))

    # Return the difference
    return sum_cubes - sum_natural
```"
mbpp_000028,code,hard,expensive_only,,True,1.0,16.750012120000974,16.750012120000974,0.4961960772912986,16.0579847780009,17.196720573001585,16.750012120000974,16.750012120000974,0.0,0.0,2.9623624970324482,177,10.576612964565141,10.576612964565141,0.3192347466485284,0.0,177,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"Certainly! Below is a Python function named `Extract` that takes a list of lists as input and returns a new list containing the first element of each sublist.

```python
def Extract(list_of_lists):
    # Use a list comprehension to extract the first element of each sublist
    return [sublist[0] for sublist in list_of_lists if sublist]

# Example usage:
example_list = [[1, 2, 3], [4, 5], [6, 7, 8, 9], []]
result = Extract(example_list)
print(result)  # Output: [1, 4, 6]
```

This function uses a list comprehension to iterate over each sublist in the input list. It checks if the sublist is not empty before attempting to access the first element. If the sublist is empty, it simply skips it."
mbpp_000028,code,hard,cheap_only,,True,1.0,2.449673791332922,2.449673791332922,0.018934809142432802,2.4241783029992803,2.4695120609994774,16.750012120000974,16.750012120000974,85.37509242511055,85.37509242511055,0.11304355487494239,69,28.16870412997144,28.16870412997144,0.21844860132108837,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def Extract(lst):
    """"""
    Extracts the first element of each sublist in a given list.

    Parameters:
    lst (list): A list of lists.

    Returns:
    list: A list containing the first element of each sublist.
    """"""
    return [sublist[0] for sublist in lst]
```"
mbpp_000028,code,hard,prompt_router_v2,cheap_only,True,1.0,2.4477256769993496,2.4477256769993496,0.010888137306503341,2.4323351019993424,2.4558392369999638,16.750012120000974,16.750012120000974,85.38672295002968,85.38672295002968,0.06500375777938665,69,28.1899929689918,28.1899929689918,0.12579054187652822,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def Extract(lst):
    """"""
    Extracts the first element of each sublist in a given list.

    Parameters:
    lst (list): A list of lists.

    Returns:
    list: A list containing the first element of each sublist.
    """"""
    return [sublist[0] for sublist in lst]
```"
mbpp_000029,code,medium,expensive_only,,True,1.0,7.082394740333257,7.082394740333257,0.17812370183598583,6.864901164000912,7.301207362999776,7.082394740333257,7.082394740333257,0.0,0.0,2.5150208138159265,88,12.433040435975764,12.433040435975764,0.31275456121077505,0.0,88,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def square_Sum(n):
    # Initialize sum to 0
    sum = 0
    # Loop through the first n even natural numbers
    for i in range(1, n + 1):
        # Calculate the square of the even number and add it to the sum
        sum += (2 * i) ** 2
    # Return the total sum
    return sum
```"
mbpp_000029,code,medium,cheap_only,,False,0.0,2.9872805259995707,2.9872805259995707,0.02768926528959465,2.9613288900000043,3.0256517679990793,7.082394740333257,7.082394740333257,57.821038850215146,57.821038850215146,0.3909590795879834,84,28.121623701411256,28.121623701411256,0.259266279202411,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,assert square_Sum(2) == 20,"```python
def square_Sum(n):
    """"""
    Calculate the sum of squares of the first n even natural numbers.

    Args:
    n (int): The number of even natural numbers to consider.

    Returns:
    int: The sum of squares of the first n even natural numbers.
    """"""
    return sum(i**2 for i in range(2, n+1, 2))
```"
mbpp_000029,code,medium,prompt_router_v2,expensive_only,True,1.0,7.3084043953331275,7.3084043953331275,0.09361943724577897,7.23375523499999,7.440425995999249,7.082394740333257,7.082394740333257,-3.191147391330462,-3.191147391330462,1.3218613290873105,88,12.042890808630043,12.042890808630043,0.1529185477612844,0.0,88,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,,"```python
def square_Sum(n):
    # Initialize sum to 0
    sum = 0
    # Loop through the first n even natural numbers
    for i in range(1, n + 1):
        # Calculate the square of the even number and add it to the sum
        sum += (2 * i) ** 2
    # Return the total sum
    return sum
```"
mbpp_000030,code,medium,expensive_only,,False,0.6666666666666666,5.492282927332174,5.492282927332174,0.04899032835176407,5.441958624998733,5.558684341998742,5.492282927332174,5.492282927332174,0.0,0.0,0.891984790294856,76,13.838694021826152,13.838694021826152,0.1229422868558949,0.0,76,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,assert next_Perfect_Square(9) == 16,"```python
import math

def next_Perfect_Square(n):
    # Calculate the square root of the given number
    sqrt_n = math.sqrt(n)

    # Find the next integer greater than the square root
    next_int = math.ceil(sqrt_n)

    # Return the square of the next integer
    return next_int ** 2
```"
mbpp_000030,code,medium,cheap_only,,False,0.0,9.197639512333504,9.197639512333504,0.03856290512312287,9.14314364799975,9.22670322399972,5.492282927332174,5.492282927332174,-67.46477983793841,-67.46477983793841,0.702128889449882,256,27.83371898579262,27.83371898579262,0.11704302775747473,65.0,0,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,assert next_Perfect_Square(35) == 36,"```python
import math

def next_Perfect_Square(n):
    """"""
    Find the next perfect square greater than the given number n.

    Args:
    n (int): The number to find the next perfect square for.

    Returns:
    int: The next perfect square greater than n.
    """"""
    # Calculate the square root of n
    sqrt_n = math.isqrt(n)
    # Add 1 to the square root to get the next perfect square
    return sqrt_n + 1

# Check function to verify the correctness of the solution
def check_next_Perfect_Square():
    test_cases = [(10, 16), (15, 16), (20, 25), (23, 29), (28, 36)]
    for n, expected in test_cases:
        result = next_Perfect_Square(n)
        assert result == expected, f""Failed for {n}: expected {expected}, got {result}""
    print(""All test cases passed!"")

# Run the check function to verify the solution
check_next_Perfect_Square()
```

This Python code snippet defines a function `next_Perfect_Square` that calculates the next perfect"
mbpp_000030,code,medium,prompt_router_v2,expensive_only,False,0.6666666666666666,5.490101077667229,5.490101077667229,0.12666153011943102,5.337342845999956,5.647495049001009,5.492282927332174,5.492282927332174,0.039725733248130446,0.039725733248130446,2.30617271169888,76,13.850461441439938,13.850461441439938,0.31926542295639476,0.0,76,Qwen/Qwen2.5-Coder-0.5B-Instruct,Qwen/Qwen2.5-Coder-3B-Instruct,split,cuda:0,cuda:1,float16,auto,assert next_Perfect_Square(9) == 16,"```python
import math

def next_Perfect_Square(n):
    # Calculate the square root of the given number
    sqrt_n = math.sqrt(n)

    # Find the next integer greater than the square root
    next_int = math.ceil(sqrt_n)

    # Return the square of the next integer
    return next_int ** 2
```"
